CoaterType_MassSpectro001_AMU011_Mass_InstrumentRange,485,Variable
CoaterType_MassSpectro001_AMU011_Mass_EURange,486,Variable
CoaterType_MassSpectro001_AMU011_Mass_EngineeringUnits,487,Variable
CoaterType_MassSpectro001_AMU011_Output,488,Variable
CoaterType_MassSpectro001_AMU011_Output_Definition,489,Variable
CoaterType_MassSpectro001_AMU011_Output_ValuePrecision,490,Variable
CoaterType_MassSpectro001_AMU011_Output_InstrumentRange,491,Variable
CoaterType_MassSpectro001_AMU011_Output_EURange,492,Variable
CoaterType_MassSpectro001_AMU011_Output_EngineeringUnits,493,Variable
CoaterType_MassSpectro001_AMU011_Units,494,Variable
